0,HD 33142,HD 33142 b,2,326.00000000,1.070000,0.066000,,76.898087,-13.986480,7.960,V (Johnson),1.41,4.45,2455329.000000,,1.38500,,,,33.78,2.9700,0
0,HD 33283,HD 33283 b,1,18.19910000,0.150800,0.399000,,77.004219,-26.797472,8.050,V (Johnson),1.38,1.97,2463017.310000,,0.32900,,,,4.10,3.2000,0
0,HD 33564,HD 33564 b,1,388.00000000,1.100000,0.340000,,80.639717,79.231148,5.080,V (Johnson),1.25,,2452603.000000,,9.10000,,,,0.11,12.0000,0
0,HIP 5158,HIP 5158 b,2,345.72000000,0.890000,0.520000,,16.508533,-22.453154,10.167,V (Johnson),0.43,0.75,,,0.96000,,,,15.28,,0
0,HIP 5158,HIP 5158 c,2,9017.76000000,7.700000,0.140000,,16.508533,-22.453154,10.167,V (Johnson),0.43,0.75,,,15.04000,,,,15.28,,0
0,HIP 12961,HIP 12961 b,1,57.43500000,0.250000,0.170000,,41.678692,-23.086611,10.240,V (Johnson),0.69,0.65,,,0.36000,,,,,,0
0,HIP 14810,HIP 14810 b,3,6.67389200,0.069600,0.143990,,47.809292,21.097359,8.520,V (Johnson),1.01,1.07,2463694.587900,,3.90000,,,,-4.75,0.5400,0
0,HIP 14810,HIP 14810 c,3,147.74700000,0.549000,0.156600,,47.809292,21.097359,8.520,V (Johnson),1.01,1.07,2463786.400000,,1.31000,,,,-4.75,0.5400,0
0,HIP 14810,HIP 14810 d,3,981.80000000,1.940000,0.185000,,47.809292,21.097359,8.520,V (Johnson),1.01,1.07,2464194.000000,,0.59000,,,,-4.75,0.5400,0
0,GJ 1148,GJ 1148 b,2,41.38000000,0.166000,0.380000,,175.435974,42.751972,11.920,V (Johnson),0.35,0.40,,,0.30425,,,,-9.10,,0
0,HIP 57274,HIP 57274 b,3,8.13520000,0.070000,0.190000,,176.170685,30.959293,8.980,V (Johnson),0.29,0.78,,,0.02000,,,,,,0
0,HIP 57274,HIP 57274 c,3,32.03000000,0.178000,0.050000,,176.170685,30.959293,8.980,V (Johnson),0.29,0.78,2455785.208000,,0.40902,,0.2450000,2455793.035000,,,0
0,HIP 57274,HIP 57274 d,3,431.70000000,1.010000,0.270000,,176.170685,30.959293,8.980,V (Johnson),0.29,0.78,2455108.116000,,0.52670,,,,,,0
0,Ross 458,Ross 458 c,1,,1168.000000,,,195.194092,12.375724,9.720,V (Johnson),0.49,0.63,,6.28536,,,,,-11.20,,0
0,HIP 63242,HIP 63242 b,1,124.60000000,0.565000,0.230000,,194.383163,-65.646461,6.871,V (Johnson),1.54,,2455376.200000,,9.18000,,,,72.82,3.7000,0
0,HIP 67851,HIP 67851 b,2,88.90000000,0.460000,0.050000,,208.466919,-35.314362,6.170,V (Johnson),1.63,5.92,2452997.800000,,1.38000,,,,,1.8000,0
0,HIP 67851,HIP 67851 c,2,2131.80000000,3.820000,0.170000,,208.466919,-35.314362,6.170,V (Johnson),1.63,5.92,2452684.100000,,5.98000,,,,,1.8000,0
0,HIP 70849,HIP 70849 b,1,17337.50000000,20.250000,0.715000,,217.327347,-46.463818,10.360,V (Johnson),0.63,,,,9.00000,,,,-0.03,1.9300,0
0,HD 183263,HD 183263 c,2,3070.00000000,4.350000,0.239000,,292.102386,8.358054,7.861,V (Johnson),1.31,1.23,2451971.000000,,3.57000,,,,-50.70,1.6000,0
0,HD 185269,HD 185269 b,1,6.83776000,0.077000,0.229000,,294.298920,28.499865,6.670,V (Johnson),1.30,2.00,2453154.250000,,1.01000,,,,0.62,6.1000,0
